UTC Time,MES, R_Run, S_S, VN, UR_V, L_OP1I, L_OP1O, L_OP2I, L_OP2O, DI, DO, J_V_0, J_V_1, J_V_2, J_V_3, J_V_4, J_V_5, J_P_0, J_P_1, J_P_2, J_P_3, J_P_4, J_P_5, J_C_0, J_C_1, J_C_2, J_C_3, J_C_4, J_C_5, TCP_F_0, TCP_F_1, TCP_F_2, TCP_T_0, TCP_T_1, TCP_T_2,Label
1:57:13 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.07459578,0.1005848,-0.128406,-1.693823,0.8445092,-0.3081568,2.428406,-0.2884131,-0.9407416,0.04981691,-0.02034916,-0.266362,Normal
1:57:13 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.06586912,0.1174848,-0.1093414,-1.661657,0.7977912,-0.3087915,1.993838,-0.3824916,-0.6139017,0.0562509,-0.01857026,-0.2617618,Normal
1:57:14 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.04798064,0.1156992,-0.1091062,-1.700181,0.809086,-0.282173,2.426522,-0.05741828,-0.8345424,0.04526545,-0.01853839,-0.2667595,Normal
1:57:14 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.03213332,0.1110369,-0.08784157,-1.667953,0.7926165,-0.3399025,2.529933,-0.1839759,-0.9124095,0.04930722,-0.02117953,-0.2631578,Normal
1:57:15 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.05359137,0.1067955,-0.09962352,-1.635433,0.8703399,-0.3037198,2.424945,0.02107219,-0.8588006,0.043217,-0.02075162,-0.2721254,Normal
1:57:15 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.07563989,0.1127497,-0.08783954,-1.501839,0.8184571,-0.3008519,2.821649,0.3228429,-1.375727,0.03699771,-0.03486482,-0.2776379,Normal
1:57:16 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.06783865,0.1273267,-0.07992641,-1.600023,0.8353626,-0.3305748,2.413567,-0.4408744,-0.6893204,0.05623096,-0.0172311,-0.2654527,Normal
1:57:16 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.06405924,0.1171531,-0.1087135,-1.608562,0.8595073,-0.3259611,2.312303,-0.01385888,-0.9502628,0.04701843,-0.02048435,-0.2683062,Normal
1:57:17 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.04061585,0.0908864,-0.08448434,-1.6278,0.8611437,-0.2701823,2.350916,-0.1744647,-0.9847997,0.04749197,-0.02308825,-0.2672824,Normal
1:57:17 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.04033247,0.09545588,-0.0948745,-1.721207,0.8386494,-0.3628123,2.454383,-0.02511597,-0.8814358,0.04644371,-0.0175264,-0.2665004,Normal
1:57:18 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.0312304,0.09512843,-0.0992392,-1.716093,0.7885871,-0.3071699,2.430369,-0.2412768,-1.051998,0.04906048,-0.02302225,-0.273258,Normal
1:57:18 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.02020862,0.1015574,-0.07836215,-1.69546,0.8701727,-0.317353,2.354269,-0.2054563,-0.8115157,0.04908786,-0.0184243,-0.2619413,Normal
1:57:19 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.05687837,0.1077551,-0.08467887,-1.722787,0.7989733,-0.3327129,2.50048,-0.2526923,-0.8420476,0.05152489,-0.02090457,-0.2643358,Normal
1:57:19 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.04000899,0.1002616,-0.1152283,-1.735315,0.8343722,-0.2896633,2.395117,-0.3954783,-0.6696742,0.05583977,-0.01754297,-0.2602565,Normal
1:57:20 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.07516152,0.1000946,-0.09728631,-1.712306,0.8438556,-0.3058767,2.339242,0.038398,-1.312566,0.04714883,-0.02754964,-0.2669413,Normal
1:57:20 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.06574731,0.1045022,-0.0913415,-1.688694,0.8447005,-0.2710827,2.286849,-0.6064845,-0.6163557,0.06053879,-0.01630333,-0.255043,Normal
1:57:21 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.07058889,0.1190112,-0.068159,-1.634461,0.834349,-0.2679811,2.448239,-0.01902739,-0.9498057,0.04206996,-0.02319695,-0.2696739,Normal
1:57:21 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.09519691,0.1159686,-0.1114621,-1.667079,0.8443313,-0.3073955,2.464784,-0.4006029,-0.6107795,0.05439937,-0.01429244,-0.2594023,Normal
1:57:22 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.08127581,0.1069217,-0.08154182,-1.710088,0.8540948,-0.2846752,2.536029,-0.2259402,-0.7599094,0.04890145,-0.01922855,-0.2621899,Normal
1:57:22 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.08057566,0.08862114,-0.08450612,-1.656974,0.8858945,-0.304575,2.310578,-0.3009156,-0.7565567,0.05455435,-0.01567448,-0.2709075,Normal
1:57:23 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.07284236,0.1138758,-0.09706317,-1.702475,0.8139071,-0.2596033,2.464027,-0.3037044,-0.7872049,0.04948568,-0.01688521,-0.2635886,Normal
1:57:23 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.04112503,0.1330687,-0.08410594,-1.723938,0.8503472,-0.3158535,2.547687,0.1327844,-1.118229,0.03956635,-0.02877154,-0.2694569,Normal
1:57:24 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.0385109,0.1090129,-0.08659916,-1.707976,0.8393646,-0.3504815,2.471997,-0.5763406,-0.6185262,0.05898756,-0.01482822,-0.2662151,Normal
1:57:24 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.01672518,0.1126857,-0.08917205,-1.733085,0.8567108,-0.3185499,2.472818,0.03618601,-0.9680585,0.0438582,-0.02350688,-0.2670521,Normal
1:57:25 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.0371862,0.1057521,-0.07291467,-1.736443,0.8853647,-0.3183103,2.44434,-0.2657088,-0.6748957,0.05144307,-0.01490798,-0.2654875,Normal
1:57:25 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.03894345,0.128602,-0.0868301,-1.694251,0.9062527,-0.304024,2.549501,-0.09421397,-1.067595,0.04732218,-0.02464242,-0.2705659,Normal
1:57:26 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.05314355,0.1039305,-0.0919816,-1.769348,0.8808566,-0.3222829,2.595375,-0.08010479,-1.08948,0.0478151,-0.0250781,-0.2688519,Normal
1:57:26 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.0532841,0.1193089,-0.1024272,-1.699087,0.8904662,-0.3112291,2.37412,0.07067578,-1.300095,0.04369588,-0.03176797,-0.2734222,Normal
1:57:27 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.04507667,0.1107291,-0.08428926,-1.721338,0.859883,-0.3151192,2.400137,0.02469587,-0.9978846,0.042984,-0.0237483,-0.2678765,Normal
1:57:27 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.0404643,0.1085476,-0.09092091,-1.707154,0.8391757,-0.2600069,2.397322,-0.02023748,-0.8271738,0.04499269,-0.0223983,-0.2646439,Normal
1:57:28 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.0584767,0.1105407,-0.1134778,-1.684472,0.7970831,-0.3329917,2.549111,0.2630207,-1.101663,0.03913352,-0.02676167,-0.2712797,Normal
1:57:28 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.02155066,0.1164463,-0.09707657,-1.695468,0.9371196,-0.3446959,2.309541,-0.5782894,-0.6311737,0.05933382,-0.01616227,-0.2595437,Normal
1:57:29 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.02386205,0.1170114,-0.1000193,-1.720396,0.8437628,-0.287753,2.350324,-0.2924789,-0.8112672,0.05223361,-0.0164944,-0.2625125,Normal
1:57:29 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.05542117,0.1247677,-0.0885753,-1.651651,0.8496224,-0.3273279,2.419156,-0.0819727,-1.159908,0.04469964,-0.02701777,-0.2713326,Normal
1:57:30 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.03731745,0.1069982,-0.1034085,-1.661453,0.8191606,-0.3144085,2.349086,-0.2505133,-0.8719681,0.05343772,-0.01877431,-0.2635816,Normal
1:57:30 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.04173122,0.1251699,-0.1051791,-1.721161,0.8546224,-0.3296615,2.390127,0.3041771,-0.9458722,0.03921691,-0.024603,-0.2715006,Normal
1:57:31 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.04429436,0.09286349,-0.1264144,-1.686285,0.8146369,-0.3247941,2.551725,-0.146146,-0.8540471,0.04712933,-0.01997219,-0.2657602,Normal
1:57:31 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.04036134,0.08426146,-0.1218611,-1.690739,0.905699,-0.2999536,2.521055,0.4122256,-1.242126,0.0364369,-0.03130214,-0.2741008,Normal
1:57:32 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.04721202,0.1013213,-0.1132857,-1.687491,0.8402838,-0.2644991,2.495035,-0.1283555,-1.043949,0.0482109,-0.02435705,-0.2721913,Normal
1:57:32 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.05165283,0.09478402,-0.1122846,-1.672604,0.7982509,-0.2483974,2.520905,-0.1309969,-0.9789891,0.05027989,-0.01927598,-0.2693882,Normal
1:57:33 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.05855147,0.1195881,-0.1075426,-1.688672,0.8039696,-0.3570084,2.312499,-0.1606654,-0.8397325,0.04967585,-0.01791479,-0.2657582,Normal
1:57:33 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.06661938,0.1290183,-0.1181822,-1.660376,0.8563517,-0.2998533,2.355494,-0.2522871,-0.7943133,0.04894043,-0.0165619,-0.2618289,Normal
1:57:34 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.06610133,0.126239,-0.1098709,-1.637734,0.8238382,-0.3312194,2.464402,-0.1384675,-0.9413601,0.04858348,-0.01946218,-0.2666766,Normal
1:57:34 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.06694989,0.1063263,-0.1156218,-1.677417,0.8505155,-0.3168586,2.412875,0.1179109,-0.9282471,0.04212445,-0.01895804,-0.2702115,Normal
1:57:35 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.05779883,0.1054067,-0.1209261,-1.730516,0.7831376,-0.3512262,2.262412,-0.2996745,-0.6436254,0.05790472,-0.01751623,-0.2621619,Normal
1:57:35 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.04539063,0.1132366,-0.08860763,-1.730387,0.9018836,-0.2770227,2.466486,0.03180068,-1.059911,0.04606682,-0.02286149,-0.276189,Normal
1:57:36 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.04009251,0.1180338,-0.1168121,-1.718128,0.8283191,-0.3143048,2.464296,0.1899344,-1.141758,0.0406216,-0.02830309,-0.2721143,Normal
1:57:36 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.04293735,0.1242544,-0.0925627,-1.686667,0.8039838,-0.3528706,2.375355,-0.08601741,-0.7834867,0.0472613,-0.01939027,-0.2634017,Normal
1:57:37 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.06024154,0.09123418,-0.1053754,-1.623087,0.8030777,-0.3316843,2.340501,-0.1665463,-0.6294101,0.0503273,-0.01208338,-0.2591448,Normal
1:57:37 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.05284639,0.1022333,-0.1065404,-1.682116,0.8354533,-0.387971,2.510601,0.1527116,-0.9724641,0.04066929,-0.01944596,-0.2656784,Normal
1:57:38 AM,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.07760464,0.1049619,-0.1175512,-1.6526,0.8441391,-0.3342142,2.423628,0.01675813,-0.9604642,0.04370756,-0.02431347,-0.2670088,Normal
1:57:38 AM,1,1,1,9040,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.06723529,0.107645,-0.1250293,-1.656706,0.8810889,-0.2842888,2.558278,-0.2077335,-0.9824018,0.04991865,-0.02616673,-0.264978,Normal
1:57:39 AM,1,1,1,9040,1,0,0,0,0,0,0,0,0,0,0,0,0,-4.70844,-1.565401,-1.361048,2.104489,-2.343762,-1.568866,-0.080107,0.1106204,-0.1349439,-1.691386,0.8401661,-0.3346386,2.179491,-0.2957034,-0.852164,0.05633853,-0.02512594,-0.2649837,Normal
1:57:39 AM,1,1,1,9040,1,0,0,0,0,0,0,-0.007545847,0.000162811,0.03453769,0.007838927,-0.04235894,-0.09536728,-4.715974,-1.56522,-1.337132,2.109426,-2.372598,-1.636832,-0.3659791,0.2435297,-0.1578146,-1.31753,-0.4886121,-2.892167,3.242068,3.975458,-0.9608266,0.148259,-0.03413883,-0.2822255,Normal
1:57:40 AM,1,1,1,9040,1,0,0,0,0,0,0,-0.6913773,0.01900868,0.2537168,-0.02566929,-0.2212979,-1.770855,-4.989008,-1.557656,-1.140967,2.117641,-2.575343,-2.459035,-0.2724326,0.3873722,-0.2465189,-2.419854,0.9166908,-2.500057,1.74224,-1.460567,-1.689481,-0.07612681,0.02573284,-0.2928784,Normal
1:57:40 AM,1,1,1,9040,1,0,0,0,0,0,0,0.7204222,-0.01960097,-0.4155586,-0.04544272,0.4538918,-0.4812375,-5.091457,-1.554852,-1.123367,2.111796,-2.585936,-2.842725,0.01003036,0.2814244,-0.7707347,-2.429423,3.087166,-1.062079,2.1209,0.5579807,1.423792,-0.03381528,-0.07339732,-0.2757679,Normal
1:57:41 AM,1,1,1,9040,1,0,0,0,0,0,0,0.02813186,-0.000829323,-0.01221793,-0.00414827,0.01631834,-0.00520598,-4.718084,-1.565284,-1.337225,2.077036,-2.340036,-3.145012,-0.2201006,-0.08111592,-0.482616,-1.52473,0.7429815,-2.390588,2.816736,2.42206,-1.259913,0.04198214,0.01760808,-0.2759645,Normal
1:57:41 AM,1,1,1,9040,1,0,0,0,0,0,0,-1.115679,0.01792778,-0.1737678,0.03572455,0.1587594,-1.113981,-5.175926,-1.556882,-1.387174,2.095434,-2.300788,-3.60213,-0.3306424,0.1741416,-0.82534,-2.280053,2.029524,-1.55528,1.968956,2.265939,1.750773,-0.02237007,-0.02902387,-0.3081935,Normal
1:57:42 AM,1,1,1,9040,1,0,0,0,0,0,0,-0.330993,-0.009427469,-0.3722569,-0.2436752,0.6247364,-0.3307542,-5.453135,-1.558316,-1.575104,2.03299,-2.04378,-3.879077,-0.4013855,-0.1559042,-0.629577,-2.986875,0.9894666,-1.06753,1.634625,2.334464,0.5673081,0.01094355,0.05614392,-0.2774571,Normal
1:57:42 AM,1,1,1,9040,1,0,0,0,0,0,0,-0.1564418,-0.01423979,-0.1771853,-0.4843595,0.6662926,-0.1555741,-5.566589,-1.564392,-1.717256,1.847891,-1.713288,-3.993533,-0.08513959,-0.1298312,-0.6316818,-3.147789,-0.03224613,-0.926484,1.087688,1.705741,1.213655,-0.01151295,0.06451877,-0.2511451,Normal
1:57:43 AM,1,1,1,9040,1,0,0,0,0,0,0,-0.0936013,-0.01605513,0.03695311,-0.6999216,0.6661569,-0.09175992,-5.62591,-1.572125,-1.744601,1.547276,-1.383456,-4.050907,-0.2717806,-0.2034084,-0.2180768,-3.484213,-2.005625,-0.5533277,-0.1387593,1.356907,0.8639158,-0.02776443,0.092426,-0.2565534,Normal
1:57:43 AM,1,1,1,9040,1,0,0,0,0,0,0,-0.06500041,-0.01717847,0.2467477,-0.9581091,0.7138057,-0.06219735,-5.644927,-1.576098,-1.714737,1.355273,-1.22064,-4.069384,-0.3007444,-0.3059757,-0.1686189,-3.42751,-2.360512,-0.6107192,1.024281,-1.270958,1.376384,-0.09300763,0.01508828,-0.2542391,Normal
1:57:44 AM,1,1,1,9040,1,0,0,0,0,0,0,-0.1098123,0.000602657,-0.4073158,0.3610472,0.04669442,-0.000224022,-5.67399,-1.580773,-1.684234,1.122283,-1.017449,-4.086033,-0.441333,-0.08292358,-0.8366925,-0.7907521,-3.611984,-0.4679201,0.5985925,2.456913,-1.779393,0.09185088,0.04492192,-0.02440289,Normal
1:57:44 AM,1,1,1,9040,1,0,0,0,0,0,0,0,0,0,0,0,0,-5.698805,-1.580664,-1.774335,1.19771,-1.002679,-4.086082,0.08562951,-0.0984696,-0.4619601,-1.316267,-3.978705,-0.435555,-0.470737,0.3148526,0.2025354,0.002007117,-0.008898202,0.01276556,Normal
1:57:45 AM,1,1,1,9040,1,0,0,0,0,0,0,0.07313351,0.000107308,0.3329945,-0.2870801,-0.04629847,-5.08E-05,-5.678748,-1.580708,-1.687549,1.125225,-1.017068,-4.08606,0.3347417,-0.1381445,0.007850672,-2.839943,-5.80787,-0.2802854,-5.956708,-1.771182,0.2045309,-0.1627198,-0.0135614,0.3285637,Normal
1:57:45 AM,1,1,1,9040,1,0,0,0,0,0,0,0.06305966,0.01476847,-0.2268299,0.8456584,-0.6209233,0.05236084,-5.643626,-1.575791,-1.718049,1.371116,-1.233219,-4.068128,0.4148474,0.2785697,-0.6022558,-0.7724389,-5.372734,1.139723,-5.257561,-5.081787,1.577901,-0.3082844,-0.1091175,0.3382146,Normal
1:57:46 AM,1,1,1,9040,1,0,0,0,0,0,0,0.1193677,0.01528285,0.07166068,0.5884768,-0.6639742,0.1180315,-5.596904,-1.567673,-1.743485,1.732818,-1.571079,-4.022367,0.03255371,0.348871,-0.02778822,-1.006261,-3.874175,0.8155289,-6.787589,-2.914246,0.4638515,-0.2090336,0.007810675,0.3356254,Normal
1:57:46 AM,1,1,1,9040,1,0,0,0,0,0,0,0.2303796,0.01220508,0.2987951,0.3533094,-0.6586142,0.2299752,-5.514484,-1.560741,-1.650174,1.966744,-1.900785,-3.94036,0.2143966,0.3206626,0.2012633,-1.374547,-2.15607,0.7330966,-6.145202,-1.970898,-0.5794019,-0.1667483,-0.01454101,0.3237113,Normal
1:57:47 AM,1,1,1,9040,1,0,0,0,0,0,0,0.5013885,0.004518813,0.3947605,0.1332314,-0.5403915,0.5009956,-5.33543,-1.556503,-1.468192,2.081365,-2.202056,-3.761457,0.3633162,0.08082579,-0.1261702,-1.476183,-0.8761583,1.605446,-5.068335,-3.140671,1.333607,-0.2448319,-0.1037801,0.3212019,Normal
1:57:47 AM,1,1,1,9040,1,0,0,0,0,0,0,0.4563915,-0.00132509,0.2844554,0.000575884,-0.2975887,0.9177793,-5.070949,-1.556867,-1.306976,2.096161,-2.384856,-3.353348,0.03514541,0.06266174,-0.06154002,-1.53048,-0.04681717,1.755648,-4.327347,-2.784367,-1.548332,-0.1986216,0.00511455,0.2945194,Normal
1:57:48 AM,1,1,1,9040,1,0,0,0,0,0,0,-0.1724968,0.004279972,0.2269747,-0.003815307,-0.2212034,0.8168874,-5.085432,-1.555015,-1.129216,2.10008,-2.568446,-2.914717,-0.3461198,0.2532098,-0.3183484,-1.626239,1.213696,1.382382,-4.304173,-2.802463,1.900896,-0.1458151,-0.1747084,0.06251116,Normal
1:57:48 AM,1,1,1,9040,1,0,0,0,0,0,0,1.053698,-0.03183113,-0.3302663,0.003826784,0.3242057,1.819815,-4.862963,-1.56139,-1.169945,2.101031,-2.530475,-2.217043,0.3993421,-0.3061497,-0.7035379,-1.46588,2.666655,2.325789,-3.781076,1.827655,-0.9015758,0.1609513,-0.06203843,0.2987,Normal
1:57:49 AM,1,1,1,9040,1,0,0,0,0,0,0,0.9070233,-0.01258349,-0.4288089,0.08208739,0.3766146,1.571737,-4.365169,-1.57355,-1.373882,2.124106,-2.340954,-1.321063,0.3616015,-0.32934,-0.7205554,-1.379838,2.022954,2.047904,-5.180585,-0.4163124,-0.09145418,0.1475893,-0.08289646,0.3120389,Normal
1:57:49 AM,1,1,1,9040,1,0,0,0,0,0,0,1.16883,0.01340524,-0.5012416,0.04452284,0.4932354,1.1695,-3.844327,-1.570396,-1.613266,2.164555,-2.125078,-0.7041069,0.2847632,0.0854796,-0.6558582,-1.468951,1.683191,1.586004,-5.100173,-2.081675,4.597986,0.0563449,-0.2310525,0.3233302,Normal
1:57:50 AM,1,1,1,9040,1,0,0,0,0,0,0,0.4331704,-0.00054442,-0.7735501,0.02933767,0.743665,0.3969124,-3.504284,-1.564866,-1.976016,2.189775,-1.783091,-0.3757048,0.2389745,0.2634084,-0.7646747,-1.628001,0.07866977,0.8983486,-7.18754,-1.137812,2.197845,0.08357652,-0.1062163,0.3278643,Normal
1:57:50 AM,1,1,1,9040,1,0,0,0,0,0,0,0.001657411,-0.000798611,-0.4962802,0.1910724,0.3051283,-0.0002562,-3.423842,-1.565254,-2.297326,2.261571,-1.533703,-0.303121,0.1003969,0.001319224,-0.7252529,-0.6997885,-0.6668017,0.00841536,-6.329015,0.4954327,3.23703,0.1024099,-0.1652399,0.3426806,Normal
1:57:51 AM,1,1,1,9040,1,0,0,0,0,0,0,0,0,0,0,0,0,-3.423374,-1.565543,-2.442944,2.310341,-1.436878,-0.3032125,0.112301,-0.09634946,-0.6294016,-1.429119,-1.893304,-0.2306808,-7.676951,0.0406078,2.476498,0.08255539,-0.1313143,0.3269035,Normal
1:57:51 AM,1,1,1,9040,1,0,0,0,0,0,0,-0.001755148,0.001057262,0.549649,-0.1734506,-0.3763645,0.000444975,-3.429955,-1.565798,-2.293833,2.259678,-1.53554,-0.3089664,-0.2780593,-0.2074848,-0.165716,-2.226087,-2.848857,-1.211449,0.2609361,0.3105843,-0.867829,-0.007755564,0.0152731,-0.2380655,Normal
1:57:52 AM,1,1,1,9040,1,0,0,0,0,0,0,-0.2975067,-0.01938356,0.565555,-0.4368847,-0.1417866,-0.2857676,-3.573137,-1.574975,-1.991722,2.081958,-1.664637,-0.4465934,-0.4172579,-0.1341739,-0.2155404,-2.906596,-2.511992,-1.061886,0.5142233,0.5852572,-1.798165,0.04749945,0.04604674,-0.2643422,Normal
1:57:52 AM,1,1,1,9040,1,0,0,0,0,0,0,-0.2598685,-0.01665804,0.4944215,-0.5651579,0.05302612,-0.2486937,-3.711529,-1.58393,-1.73095,1.833171,-1.68434,-0.5793115,-0.3669553,-0.3529495,-0.1061473,-3.165132,-1.129473,-0.9021617,0.6416851,0.5753395,-0.8003871,0.0112351,-0.02101731,-0.2667796,Normal
1:57:53 AM,1,1,1,9040,1,0,0,0,0,0,0,-0.08257334,-0.005225149,0.1721976,-0.2423478,0.06291623,-0.07866226,-3.808954,-1.59013,-1.538088,1.585807,-1.637434,-0.6723418,-0.04266604,-0.3001117,-0.3384047,-2.230444,-1.300105,-0.2965751,1.80959,-0.1486366,-0.3798459,0.01452872,-0.03099627,-0.2704855,Normal
1:57:53 AM,1,1,1,9040,1,0,0,0,0,0,0,0,0,0,0,0,0,-3.810112,-1.590204,-1.535658,1.58236,-1.636519,-0.6734446,-0.1888437,-0.2181996,-0.3515213,-2.362794,-1.590654,-0.3350225,1.225364,0.03279069,0.2009872,0.004283865,-0.03910886,-0.2815017,Normal
